Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	4096
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	4191
Lower Discriminator:	54
Calibration Coefficients:	2.2342600404810295E-8	3.3189159936103634E-4	0.056015498354152066
Calibration Channels:	1266	3054	1952
Calibration Energies:	0.512	1.278	0.789
Elapsed Real Time:	1347.69
Elapsed Live Time:	1322.1
Start Time:	April 23, 2026, 03:07:41
End Time:	April 23, 2026, 03:30:09
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
1058	1058.0	145
1059	1059.0	136
1060	1060.0	121
1061	1061.0	135
1062	1062.0	167
1063	1063.0	152
1064	1064.0	127
1065	1065.0	151
1066	1066.0	129
1067	1067.0	158
1068	1068.0	129
1069	1069.0	135
1070	1070.0	130
1071	1071.0	140
1072	1072.0	147
1073	1073.0	133
1074	1074.0	121
1075	1075.0	135
1076	1076.0	138
1077	1077.0	138
1078	1078.0	142
1079	1079.0	153
1080	1080.0	135
1081	1081.0	143
1082	1082.0	156
1083	1083.0	160
1084	1084.0	117
1085	1085.0	142
1086	1086.0	138
1087	1087.0	137
1088	1088.0	133
1089	1089.0	136
1090	1090.0	138
1091	1091.0	119
1092	1092.0	133
1093	1093.0	136
1094	1094.0	117
1095	1095.0	116
1096	1096.0	124
1097	1097.0	161
1098	1098.0	159
1099	1099.0	120
1100	1100.0	135
1101	1101.0	131
1102	1102.0	126
1103	1103.0	134
1104	1104.0	117
1105	1105.0	135
1106	1106.0	130
1107	1107.0	127
1108	1108.0	112
1109	1109.0	144
1110	1110.0	145
1111	1111.0	125
1112	1112.0	121
1113	1113.0	149
1114	1114.0	148
1115	1115.0	121
1116	1116.0	138
1117	1117.0	138
1118	1118.0	137
1119	1119.0	135
1120	1120.0	124
1121	1121.0	125
1122	1122.0	129
1123	1123.0	133
1124	1124.0	116
1125	1125.0	122
1126	1126.0	141
1127	1127.0	126
1128	1128.0	122
1129	1129.0	148
1130	1130.0	118
1131	1131.0	125
1132	1132.0	123
1133	1133.0	147
1134	1134.0	155
1135	1135.0	152
1136	1136.0	141
1137	1137.0	152
1138	1138.0	119
1139	1139.0	127
1140	1140.0	129
1141	1141.0	106
1142	1142.0	121
1143	1143.0	115
1144	1144.0	138
1145	1145.0	161
1146	1146.0	127
1147	1147.0	105
1148	1148.0	135
1149	1149.0	141
