Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	4096
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	4191
Lower Discriminator:	54
Calibration Coefficients:	2.2342600404810295E-8	3.3189159936103634E-4	0.056015498354152066
Calibration Channels:	1266	3054	1952
Calibration Energies:	0.512	1.278	0.789
Elapsed Real Time:	421213.52
Elapsed Live Time:	347868.51
Start Time:	April 28, 2026, 01:18:02
End Time:	April 28, 2026, 01:19:57
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
685	685.0	518653
686	686.0	513226
687	687.0	514558
688	688.0	510839
689	689.0	514917
690	690.0	509984
691	691.0	514275
692	692.0	509750
693	693.0	512298
694	694.0	508530
695	695.0	511698
696	696.0	505581
697	697.0	508353
698	698.0	503978
699	699.0	506845
700	700.0	502055
701	701.0	505333
702	702.0	500897
703	703.0	493199
704	704.0	496167
705	705.0	501903
706	706.0	497791
707	707.0	499669
708	708.0	497273
709	709.0	499888
710	710.0	496028
711	711.0	497092
712	712.0	494205
713	713.0	496431
714	714.0	491841
715	715.0	495459
716	716.0	490551
717	717.0	493493
718	718.0	490185
719	719.0	491031
720	720.0	488483
721	721.0	492013
722	722.0	488365
723	723.0	488846
724	724.0	486718
725	725.0	488575
726	726.0	484934
727	727.0	488253
728	728.0	482814
729	729.0	485965
730	730.0	482403
731	731.0	484807
732	732.0	481064
733	733.0	483576
734	734.0	479825
735	735.0	473294
736	736.0	475115
737	737.0	481876
738	738.0	478684
739	739.0	480574
740	740.0	476647
741	741.0	479541
742	742.0	475405
743	743.0	479343
744	744.0	472385
745	745.0	476276
746	746.0	474113
747	747.0	474721
748	748.0	471969
749	749.0	475086
750	750.0	470007
751	751.0	473677
752	752.0	465738
753	753.0	472072
754	754.0	468940
755	755.0	470035
756	756.0	466765
757	757.0	469520
758	758.0	466551
759	759.0	470265
760	760.0	461582
761	761.0	467448
762	762.0	464001
763	763.0	465337
764	764.0	460739
765	765.0	464095
766	766.0	461196
767	767.0	456091
768	768.0	449936
769	769.0	461562
770	770.0	459988
771	771.0	460204
772	772.0	459041
773	773.0	460423
774	774.0	456454
775	775.0	457546
776	776.0	455349
777	777.0	457768
778	778.0	455451
779	779.0	455740
780	780.0	454032
781	781.0	455614
782	782.0	452048
783	783.0	450704
784	784.0	453877
785	785.0	453221
786	786.0	451803
787	787.0	452013
788	788.0	449321
789	789.0	451893
790	790.0	449757
791	791.0	450252
792	792.0	447284
793	793.0	449425
794	794.0	448424
795	795.0	447865
796	796.0	446673
797	797.0	449419
798	798.0	444732
799	799.0	436269
800	800.0	447151
801	801.0	447452
802	802.0	444631
803	803.0	444759
804	804.0	443266
805	805.0	445048
806	806.0	442578
807	807.0	445612
808	808.0	440688
809	809.0	444874
810	810.0	442029
811	811.0	444238
812	812.0	441441
813	813.0	443329
814	814.0	441102
815	815.0	441985
816	816.0	439755
817	817.0	442014
818	818.0	439516
819	819.0	439091
820	820.0	439407
821	821.0	439803
822	822.0	439737
823	823.0	441774
824	824.0	437500
825	825.0	440982
826	826.0	437985
827	827.0	438797
828	828.0	436684
829	829.0	440816
830	830.0	437548
831	831.0	426289
832	832.0	436119
833	833.0	437946
834	834.0	437191
835	835.0	438307
836	836.0	436061
837	837.0	437652
838	838.0	437310
839	839.0	436928
840	840.0	434220
841	841.0	436650
842	842.0	435691
843	843.0	436272
844	844.0	435660
845	845.0	437664
846	846.0	434646
847	847.0	435184
848	848.0	433128
849	849.0	436237
850	850.0	435232
851	851.0	435897
852	852.0	434283
853	853.0	438527
854	854.0	433789
855	855.0	436984
856	856.0	433084
857	857.0	436464
858	858.0	433379
859	859.0	435512
860	860.0	433428
861	861.0	437935
862	862.0	433629
863	863.0	426556
864	864.0	431184
865	865.0	436736
866	866.0	433361
867	867.0	434728
868	868.0	432262
869	869.0	436066
870	870.0	433413
871	871.0	435715
872	872.0	431778
873	873.0	435276
874	874.0	432141
875	875.0	434302
876	876.0	431062
877	877.0	435589
878	878.0	432749
879	879.0	433642
880	880.0	430174
881	881.0	434324
882	882.0	433598
883	883.0	433560
884	884.0	431392
885	885.0	434129
886	886.0	429854
887	887.0	435193
888	888.0	428198
889	889.0	432318
890	890.0	429876
891	891.0	432603
892	892.0	429093
893	893.0	434156
894	894.0	428256
895	895.0	426791
896	896.0	421731
897	897.0	430923
898	898.0	427997
899	899.0	429626
900	900.0	428065
901	901.0	429138
902	902.0	425878
903	903.0	430155
904	904.0	425242
905	905.0	428841
906	906.0	425195
907	907.0	425888
908	908.0	422559
909	909.0	425743
910	910.0	422603
911	911.0	421717
912	912.0	420838
913	913.0	423971
914	914.0	419657
915	915.0	420685
916	916.0	418016
917	917.0	421553
918	918.0	417320
919	919.0	418499
920	920.0	412873
921	921.0	418514
922	922.0	412783
923	923.0	413966
924	924.0	411223
925	925.0	413050
926	926.0	410266
927	927.0	401927
928	928.0	406350
929	929.0	409392
930	930.0	403252
931	931.0	405220
932	932.0	401836
933	933.0	403998
934	934.0	399844
935	935.0	402928
936	936.0	395338
937	937.0	397536
938	938.0	393671
939	939.0	394828
940	940.0	391809
941	941.0	394047
942	942.0	389487
943	943.0	387503
944	944.0	382456
945	945.0	386946
946	946.0	381830
947	947.0	381514
948	948.0	377959
949	949.0	379066
950	950.0	374810
951	951.0	374743
952	952.0	369324
953	953.0	371306
954	954.0	367579
955	955.0	365952
956	956.0	361599
957	957.0	363824
958	958.0	359330
959	959.0	352345
960	960.0	347790
961	961.0	355047
962	962.0	349093
963	963.0	349591
964	964.0	346336
965	965.0	345765
966	966.0	342278
967	967.0	341734
968	968.0	336871
969	969.0	336680
970	970.0	332668
971	971.0	331839
972	972.0	327592
973	973.0	327193
974	974.0	323144
975	975.0	321200
976	976.0	316358
977	977.0	319600
978	978.0	314460
979	979.0	312786
980	980.0	308461
981	981.0	309251
982	982.0	304393
983	983.0	305742
984	984.0	299031
985	985.0	299698
986	986.0	295133
987	987.0	294711
988	988.0	290256
989	989.0	290010
990	990.0	285996
991	991.0	280644
992	992.0	278603
993	993.0	280405
994	994.0	277664
995	995.0	276213
996	996.0	271528
997	997.0	271609
998	998.0	267931
999	999.0	267848
1000	1000.0	262092
1001	1001.0	262148
1002	1002.0	259085
1003	1003.0	257870
1004	1004.0	253547
1005	1005.0	254515
1006	1006.0	250446
1007	1007.0	249580
1008	1008.0	243268
1009	1009.0	246249
1010	1010.0	242691
1011	1011.0	241848
1012	1012.0	237787
1013	1013.0	238563
1014	1014.0	233573
1015	1015.0	235368
1016	1016.0	229370
1017	1017.0	230200
1018	1018.0	227444
1019	1019.0	227497
