Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	4096
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	4191
Lower Discriminator:	54
Calibration Coefficients:	2.2342600404810295E-8	3.3189159936103634E-4	0.056015498354152066
Calibration Channels:	1266	3054	1952
Calibration Energies:	0.512	1.278	0.789
Elapsed Real Time:	424235.87
Elapsed Live Time:	417541.52
Start Time:	April 09, 2026, 04:38:11
End Time:	April 09, 2026, 04:28:22
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
1101	1101.0	25928
1102	1102.0	25280
1103	1103.0	25373
1104	1104.0	25733
1105	1105.0	25646
1106	1106.0	25429
1107	1107.0	25866
1108	1108.0	25432
1109	1109.0	25561
1110	1110.0	25419
1111	1111.0	25399
1112	1112.0	25083
1113	1113.0	25432
1114	1114.0	24971
1115	1115.0	25150
1116	1116.0	25120
1117	1117.0	25448
1118	1118.0	25083
1119	1119.0	24312
1120	1120.0	24830
1121	1121.0	25052
1122	1122.0	24804
1123	1123.0	24886
1124	1124.0	24972
1125	1125.0	25174
1126	1126.0	24626
1127	1127.0	25045
1128	1128.0	24527
1129	1129.0	24966
1130	1130.0	24600
1131	1131.0	24889
1132	1132.0	24684
1133	1133.0	24818
1134	1134.0	24337
1135	1135.0	24677
1136	1136.0	24574
1137	1137.0	24680
1138	1138.0	24409
1139	1139.0	24300
1140	1140.0	24493
1141	1141.0	24571
1142	1142.0	24057
1143	1143.0	24476
1144	1144.0	24033
1145	1145.0	24382
1146	1146.0	24154
1147	1147.0	24404
1148	1148.0	24119
1149	1149.0	24389
1150	1150.0	24156
1151	1151.0	23461
1152	1152.0	24338
1153	1153.0	23979
1154	1154.0	24050
1155	1155.0	24330
1156	1156.0	23756
1157	1157.0	24100
1158	1158.0	24107
1159	1159.0	23863
1160	1160.0	23747
1161	1161.0	23804
1162	1162.0	23637
1163	1163.0	24021
1164	1164.0	23993
1165	1165.0	23700
1166	1166.0	23695
1167	1167.0	23768
1168	1168.0	23702
1169	1169.0	23903
1170	1170.0	23385
1171	1171.0	23540
1172	1172.0	23525
1173	1173.0	23816
1174	1174.0	23624
1175	1175.0	23793
1176	1176.0	22970
1177	1177.0	23733
1178	1178.0	22933
1179	1179.0	23565
1180	1180.0	23280
1181	1181.0	23243
1182	1182.0	23279
1183	1183.0	22772
1184	1184.0	23287
1185	1185.0	23458
1186	1186.0	23207
1187	1187.0	23279
1188	1188.0	23278
1189	1189.0	23208
1190	1190.0	22948
1191	1191.0	23047
1192	1192.0	23044
1193	1193.0	23301
1194	1194.0	22972
1195	1195.0	23294
1196	1196.0	22930
1197	1197.0	23164
1198	1198.0	22708
1199	1199.0	22862
1200	1200.0	23215
1201	1201.0	22962
1202	1202.0	22756
1203	1203.0	23313
1204	1204.0	22703
1205	1205.0	22769
1206	1206.0	22791
1207	1207.0	23010
1208	1208.0	22858
1209	1209.0	22914
1210	1210.0	22593
1211	1211.0	22784
1212	1212.0	22752
1213	1213.0	22786
1214	1214.0	22657
1215	1215.0	22401
1216	1216.0	22646
1217	1217.0	22935
1218	1218.0	22394
1219	1219.0	22725
1220	1220.0	22652
1221	1221.0	22590
1222	1222.0	22363
1223	1223.0	22770
1224	1224.0	22341
1225	1225.0	22482
1226	1226.0	22100
1227	1227.0	22564
1228	1228.0	22157
1229	1229.0	22634
1230	1230.0	22069
1231	1231.0	22316
1232	1232.0	22072
1233	1233.0	22534
1234	1234.0	22262
1235	1235.0	22169
1236	1236.0	22170
1237	1237.0	22148
1238	1238.0	22165
1239	1239.0	22410
1240	1240.0	21961
1241	1241.0	22270
1242	1242.0	22447
1243	1243.0	22448
1244	1244.0	21942
1245	1245.0	22360
1246	1246.0	21812
1247	1247.0	21696
1248	1248.0	21813
1249	1249.0	22016
1250	1250.0	21707
1251	1251.0	22151
1252	1252.0	21683
1253	1253.0	21898
1254	1254.0	21708
1255	1255.0	21938
1256	1256.0	21658
1257	1257.0	21978
1258	1258.0	21708
1259	1259.0	21884
1260	1260.0	21947
1261	1261.0	21734
1262	1262.0	21923
1263	1263.0	21765
1264	1264.0	21383
1265	1265.0	21909
1266	1266.0	21790
1267	1267.0	21628
1268	1268.0	21755
1269	1269.0	21615
1270	1270.0	21552
1271	1271.0	21850
1272	1272.0	21438
1273	1273.0	21849
1274	1274.0	21572
1275	1275.0	21399
1276	1276.0	21240
1277	1277.0	21888
1278	1278.0	21256
1279	1279.0	20447
1280	1280.0	21546
1281	1281.0	21497
1282	1282.0	21448
1283	1283.0	21353
1284	1284.0	21185
1285	1285.0	21519
1286	1286.0	21494
1287	1287.0	21383
1288	1288.0	21085
1289	1289.0	21352
1290	1290.0	21043
1291	1291.0	21272
1292	1292.0	21068
1293	1293.0	21281
1294	1294.0	21114
1295	1295.0	20741
1296	1296.0	21017
1297	1297.0	21008
1298	1298.0	21204
1299	1299.0	20972
1300	1300.0	21031
1301	1301.0	21285
1302	1302.0	20978
1303	1303.0	20996
1304	1304.0	21029
1305	1305.0	20809
